0,0,0,0,0,0.000492368291482029,0,0,0.00147710487444609,0,0,0,0,0,0
0,0,0,0,0,0.00566223535204333,0,0,0.0551452486459872,0,0,0,0,0,0
0,0,0,0,0,0.000738552437223043,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00443131462333826,0,0,0.0086164451009355,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.000492368291482029,0,0,0,0,0
0,0,0,0,0,0.000738552437223043,0,0,0,0.000492368291482029,0,0,0,0,0
0,0.00196947316592811,0,0,0.003531303459412,0.0103397341211226,0,0,0.035421736347275,0.0160019694731659,0.00221565731166913,0,0.00201183587544702,0,0.000423627095189008
0,0,0,0,0,0,0,0,0.0051698670605613,0,0,0,0,0,0
0.00018357174124857,0,7.06045158648347e-05,0,0.00372791843766327,0.0049051505330342,0,2.82418063459339e-05,0.0733973572719283,0,0.000437747998361975,0,7.06045158648347e-05,0.000112967225383736,0
0,0,0,2.82418063459339e-05,0,0,0,9.88463222107686e-05,0.00626781768922551,0,0.000225934450767471,0,0,1.41209031729669e-05,0
0,0,0,0,0,0.000738552437223043,0,0,0.00787789266371246,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000698984707061864,0,9.17858706242851e-05,0,2.82418063459339e-05,0,0
0,0,0,0,0,0,0,0,0.00177124168842144,0,0.000148269483316153,0,2.82418063459339e-05,0,0
0,0,0,0,0,0.000155329934902636,0,0,0.000148269483316153,0,0,0,0,0,0
0,0,0.000246184145741014,0,0,0,0,0,0.000633577323211698,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00369276218611521,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00165454782389408,0,0,0,0,0,0
0,0,7.06045158648347e-06,0,0,0,0,0,0.00324035445149514,0,7.06045158648347e-05,0,0.000338901676151207,0,0
0,0,0,0,0,2.11813547594504e-05,0,1.41209031729669e-05,0.000520610097827962,0,0,0,0,0,0
0,0,7.06045158648347e-06,0,0,0,0,0,0,0,0,0,1.41209031729669e-05,0,0
0,0,0,0,0,0,0,0,7.06045158648347e-06,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000246184145741014,0.000492368291482029,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000745612888809526,0,0,0,0,0,0
0,0,0,0,0,0.00123092072870507,0,0,0.0115706548498277,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00393894633185623,0,0,0,0,0,0
0.00253989925156224,0.00035915137112475,0.0107803779127744,0.000211813547594504,0.00864360924111117,0.0462027539070665,8.47254190378017e-05,0.0125252411144217,0.259017595903789,0.000605335516865764,0.00305011508536086,0.00267497949149133,0.000931979609415818,0.00333493530147715,0
4.23627095189008e-05,0,0.00806730118399289,0.00032478077297824,0,0.000105906773797252,0.000169450838075603,0.016307779845205,0.0553659512013152,0,0.011960404987503,0.00396091334001723,0.00632351564851583,0.00151093663950746,0.000282418063459339
0,0,0.000353022579324174,0,7.06045158648347e-06,0,0,0.000480110707880876,0.0031550901993722,0,0.000599206725065188,0,0.00111182471152076,0,0
0,0,0.000155329934902636,0,0,0,0,0.0010228338202542,0.00339235057395492,0,0.00108544622474664,0,0.000591214613692797,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.06045158648347e-06,0,0
0,0,0,0,0,0,0,0.000423627095189008,0.00123557902763461,0,0,0,5.64836126918678e-05,7.06045158648347e-06,0
0.000641569434584089,0,0.00265806360896064,9.88463222107686e-05,0.000282418063459339,0.000627448531411122,5.64836126918678e-05,0.00384142449613214,0.081278729754468,0,0.00800988591151511,0.000492368291482029,0.00154437557786807,0.000289478515045822,2.11813547594504e-05
0,0,0,0,4.23627095189008e-05,0,0,0,0.00172275018710197,0,0,0,0,0,0
0,0,0,0,0,0.00354542436258497,0,0,0.00320039389463319,0,0,0,0,0,0
7.06045158648347e-06,0.00135800885726177,0.000282418063459339,0.000640637774798181,0.00170490264478537,0.0172910911277503,0.00123092072870507,0.00592798435328839,0.0374452457807857,0.000984736582964057,0.00204287266115067,7.06045158648347e-06,0.00748196854178425,0.000647698226384665,0.000988463222107686
0,0.00103509140385535,0,0,0.00176751504927782,0.0264154959162119,0,2.82418063459339e-05,0.0297251303970852,0,0,0,0,0,0
0,0,0,0,0,0.000246184145741014,0,0,0,0,0,0,0,0,0
